audit_id,site_id,keyword,response
376,SITE-008,emergency_exits_marked/аварийные_выходы,Yes
376,SITE-008,equipment_certified/сертификация_оборудования,No
377,SITE-010,hazardous_materials_stored/хранение_опасных_материалов,No
377,SITE-010,work_area_hazard_free/отсутствие_опасностей,Yes
377,SITE-010,defective_equipment_removed/удаление_неисправного_оборудования,No
377,SITE-010,adequate_lighting/освещение,N/A
377,SITE-010,supervisor_available/наличие_руководителя,Yes
377,SITE-010,emergency_exits_marked/аварийные_выходы,Yes
377,SITE-010,medically_fit/медицинская_подготовка,Yes
377,SITE-010,equipment_certified/сертификация_оборудования,Yes
377,SITE-010,ppe_available_condition/наличие_и_состояние_сиз,Yes
377,SITE-010,competency_certified/компетентность_и_сертификация,No
377,SITE-010,tools_inspected/проверка_инструментов,Yes
377,SITE-010,high_risk_procedure_team/работы_повышенной_опасности,No
378,SITE-010,tools_inspected/проверка_инструментов,No
378,SITE-010,hazardous_materials_stored/хранение_опасных_материалов,Yes
378,SITE-010,ppe_available_condition/наличие_и_состояние_сиз,N/A
378,SITE-010,work_area_hazard_free/отсутствие_опасностей,Yes
378,SITE-010,defective_equipment_removed/удаление_неисправного_оборудования,No
378,SITE-010,equipment_certified/сертификация_оборудования,No
378,SITE-010,emergency_exits_marked/аварийные_выходы,No
378,SITE-010,supervisor_available/наличие_руководителя,Yes
378,SITE-010,medically_fit/медицинская_подготовка,Yes
378,SITE-010,adequate_lighting/освещение,Yes
378,SITE-010,competency_certified/компетентность_и_сертификация,No
378,SITE-010,high_risk_procedure_team/работы_повышенной_опасности,No
379,SITE-012,defective_equipment_removed/удаление_неисправного_оборудования,Yes
379,SITE-012,hazardous_materials_stored/хранение_опасных_материалов,Yes
379,SITE-012,equipment_certified/сертификация_оборудования,Yes
379,SITE-012,medically_fit/медицинская_подготовка,Yes
379,SITE-012,high_risk_procedure_team/работы_повышенной_опасности,Yes
379,SITE-012,competency_certified/компетентность_и_сертификация,Yes
379,SITE-012,ppe_available_condition/наличие_и_состояние_сиз,Yes
379,SITE-012,work_area_hazard_free/отсутствие_опасностей,Yes
379,SITE-012,adequate_lighting/освещение,Yes
379,SITE-012,supervisor_available/наличие_руководителя,Yes
379,SITE-012,emergency_exits_marked/аварийные_выходы,Yes
379,SITE-012,tools_inspected/проверка_инструментов,No
380,SITE-009,hazardous_materials_stored/хранение_опасных_материалов,Yes
380,SITE-009,work_area_hazard_free/отсутствие_опасностей,Yes
380,SITE-009,high_risk_procedure_team/работы_повышенной_опасности,Yes
380,SITE-009,ppe_available_condition/наличие_и_состояние_сиз,Yes
380,SITE-009,defective_equipment_removed/удаление_неисправного_оборудования,Yes
380,SITE-009,supervisor_available/наличие_руководителя,Yes
380,SITE-009,equipment_certified/сертификация_оборудования,Yes
380,SITE-009,medically_fit/медицинская_подготовка,Yes
380,SITE-009,emergency_exits_marked/аварийные_выходы,Yes
380,SITE-009,adequate_lighting/освещение,Yes
380,SITE-009,tools_inspected/проверка_инструментов,Yes
380,SITE-009,competency_certified/компетентность_и_сертификация,Yes
381,SITE-006,hazardous_materials_stored/хранение_опасных_материалов,No
381,SITE-006,ppe_available_condition/наличие_и_состояние_сиз,Yes
381,SITE-006,competency_certified/компетентность_и_сертификация,Yes
381,SITE-006,high_risk_procedure_team/работы_повышенной_опасности,Yes
381,SITE-006,tools_inspected/проверка_инструментов,N/A
381,SITE-006,adequate_lighting/освещение,Yes
381,SITE-006,defective_equipment_removed/удаление_неисправного_оборудования,Yes
381,SITE-006,supervisor_available/наличие_руководителя,Yes
381,SITE-006,work_area_hazard_free/отсутствие_опасностей,Yes
381,SITE-006,emergency_exits_marked/аварийные_выходы,Yes
381,SITE-006,medically_fit/медицинская_подготовка,Yes
381,SITE-006,equipment_certified/сертификация_оборудования,Yes
382,SITE-012,equipment_certified/сертификация_оборудования,No
382,SITE-012,adequate_lighting/освещение,Yes
382,SITE-012,hazardous_materials_stored/хранение_опасных_материалов,No
382,SITE-012,work_area_hazard_free/отсутствие_опасностей,Yes
382,SITE-012,high_risk_procedure_team/работы_повышенной_опасности,Yes
382,SITE-012,medically_fit/медицинская_подготовка,Yes
382,SITE-012,defective_equipment_removed/удаление_неисправного_оборудования,No
382,SITE-012,tools_inspected/проверка_инструментов,Yes
382,SITE-012,competency_certified/компетентность_и_сертификация,Yes
382,SITE-012,supervisor_available/наличие_руководителя,Yes
382,SITE-012,ppe_available_condition/наличие_и_состояние_сиз,Yes
382,SITE-012,emergency_exits_marked/аварийные_выходы,Yes
383,SITE-008,work_area_hazard_free/отсутствие_опасностей,No
383,SITE-008,tools_inspected/проверка_инструментов,Yes
383,SITE-008,adequate_lighting/освещение,Yes
383,SITE-008,supervisor_available/наличие_руководителя,Yes
383,SITE-008,hazardous_materials_stored/хранение_опасных_материалов,No
383,SITE-008,medically_fit/медицинская_подготовка,Yes
383,SITE-008,equipment_certified/сертификация_оборудования,No
383,SITE-008,ppe_available_condition/наличие_и_состояние_сиз,Yes
383,SITE-008,defective_equipment_removed/удаление_неисправного_оборудования,Yes
383,SITE-008,competency_certified/компетентность_и_сертификация,Yes
383,SITE-008,emergency_exits_marked/аварийные_выходы,Yes
383,SITE-008,high_risk_procedure_team/работы_повышенной_опасности,Yes
384,SITE-007,hazardous_materials_stored/хранение_опасных_материалов,No
384,SITE-007,tools_inspected/проверка_инструментов,No
384,SITE-007,equipment_certified/сертификация_оборудования,No
384,SITE-007,defective_equipment_removed/удаление_неисправного_оборудования,Yes
384,SITE-007,adequate_lighting/освещение,Yes
384,SITE-007,high_risk_procedure_team/работы_повышенной_опасности,No
384,SITE-007,supervisor_available/наличие_руководителя,Yes
384,SITE-007,work_area_hazard_free/отсутствие_опасностей,Yes
384,SITE-007,medically_fit/медицинская_подготовка,Yes
384,SITE-007,competency_certified/компетентность_и_сертификация,No
384,SITE-007,ppe_available_condition/наличие_и_состояние_сиз,No
384,SITE-007,emergency_exits_marked/аварийные_выходы,Yes
385,SITE-005,supervisor_available/наличие_руководителя,Yes
385,SITE-005,tools_inspected/проверка_инструментов,Yes
385,SITE-005,ppe_available_condition/наличие_и_состояние_сиз,Yes
385,SITE-005,defective_equipment_removed/удаление_неисправного_оборудования,Yes
385,SITE-005,work_area_hazard_free/отсутствие_опасностей,Yes
385,SITE-005,medically_fit/медицинская_подготовка,N/A
385,SITE-005,equipment_certified/сертификация_оборудования,Yes
385,SITE-005,emergency_exits_marked/аварийные_выходы,Yes
385,SITE-005,hazardous_materials_stored/хранение_опасных_материалов,No
385,SITE-005,high_risk_procedure_team/работы_повышенной_опасности,No
385,SITE-005,adequate_lighting/освещение,N/A
385,SITE-005,competency_certified/компетентность_и_сертификация,N/A
386,SITE-008,defective_equipment_removed/удаление_неисправного_оборудования,Yes
386,SITE-008,adequate_lighting/освещение,Yes
386,SITE-008,emergency_exits_marked/аварийные_выходы,No
386,SITE-008,ppe_available_condition/наличие_и_состояние_сиз,Yes
386,SITE-008,high_risk_procedure_team/работы_повышенной_опасности,No
386,SITE-008,equipment_certified/сертификация_оборудования,Yes
386,SITE-008,competency_certified/компетентность_и_сертификация,Yes
386,SITE-008,supervisor_available/наличие_руководителя,Yes
386,SITE-008,work_area_hazard_free/отсутствие_опасностей,Yes
386,SITE-008,medically_fit/медицинская_подготовка,Yes
386,SITE-008,tools_inspected/проверка_инструментов,Yes
386,SITE-008,hazardous_materials_stored/хранение_опасных_материалов,Yes
387,SITE-001,hazardous_materials_stored/хранение_опасных_материалов,No
387,SITE-001,emergency_exits_marked/аварийные_выходы,Yes
387,SITE-001,ppe_available_condition/наличие_и_состояние_сиз,Yes
387,SITE-001,defective_equipment_removed/удаление_неисправного_оборудования,No
387,SITE-001,tools_inspected/проверка_инструментов,Yes
387,SITE-001,work_area_hazard_free/отсутствие_опасностей,No
387,SITE-001,adequate_lighting/освещение,Yes
387,SITE-001,equipment_certified/сертификация_оборудования,Yes
387,SITE-001,competency_certified/компетентность_и_сертификация,Yes
387,SITE-001,supervisor_available/наличие_руководителя,Yes
387,SITE-001,medically_fit/медицинская_подготовка,Yes
387,SITE-001,high_risk_procedure_team/работы_повышенной_опасности,Yes
388,SITE-011,competency_certified/компетентность_и_сертификация,Yes
388,SITE-011,defective_equipment_removed/удаление_неисправного_оборудования,Yes
388,SITE-011,supervisor_available/наличие_руководителя,No
388,SITE-011,medically_fit/медицинская_подготовка,Yes
388,SITE-011,adequate_lighting/освещение,Yes
388,SITE-011,hazardous_materials_stored/хранение_опасных_материалов,Yes
388,SITE-011,tools_inspected/проверка_инструментов,Yes
388,SITE-011,work_area_hazard_free/отсутствие_опасностей,Yes
388,SITE-011,equipment_certified/сертификация_оборудования,No
388,SITE-011,ppe_available_condition/наличие_и_состояние_сиз,Yes
388,SITE-011,high_risk_procedure_team/работы_повышенной_опасности,Yes
388,SITE-011,emergency_exits_marked/аварийные_выходы,No
389,SITE-001,hazardous_materials_stored/хранение_опасных_материалов,N/A
389,SITE-001,high_risk_procedure_team/работы_повышенной_опасности,No
389,SITE-001,equipment_certified/сертификация_оборудования,No
389,SITE-001,medically_fit/медицинская_подготовка,Yes
389,SITE-001,emergency_exits_marked/аварийные_выходы,Yes
389,SITE-001,tools_inspected/проверка_инструментов,Yes
389,SITE-001,ppe_available_condition/наличие_и_состояние_сиз,Yes
389,SITE-001,work_area_hazard_free/отсутствие_опасностей,Yes
389,SITE-001,defective_equipment_removed/удаление_неисправного_оборудования,Yes
389,SITE-001,competency_certified/компетентность_и_сертификация,Yes
389,SITE-001,adequate_lighting/освещение,No
389,SITE-001,supervisor_available/наличие_руководителя,Yes
390,SITE-015,tools_inspected/проверка_инструментов,Yes
390,SITE-015,hazardous_materials_stored/хранение_опасных_материалов,No
390,SITE-015,equipment_certified/сертификация_оборудования,Yes
390,SITE-015,medically_fit/медицинская_подготовка,Yes
390,SITE-015,competency_certified/компетентность_и_сертификация,Yes
390,SITE-015,emergency_exits_marked/аварийные_выходы,No
390,SITE-015,ppe_available_condition/наличие_и_состояние_сиз,Yes
390,SITE-015,supervisor_available/наличие_руководителя,Yes
390,SITE-015,adequate_lighting/освещение,N/A
390,SITE-015,defective_equipment_removed/удаление_неисправного_оборудования,No
390,SITE-015,high_risk_procedure_team/работы_повышенной_опасности,No
390,SITE-015,work_area_hazard_free/отсутствие_опасностей,No
391,SITE-011,emergency_exits_marked/аварийные_выходы,Yes
391,SITE-011,tools_inspected/проверка_инструментов,No
391,SITE-011,medically_fit/медицинская_подготовка,Yes
391,SITE-011,high_risk_procedure_team/работы_повышенной_опасности,Yes
391,SITE-011,ppe_available_condition/наличие_и_состояние_сиз,Yes
391,SITE-011,hazardous_materials_stored/хранение_опасных_материалов,Yes
391,SITE-011,work_area_hazard_free/отсутствие_опасностей,No
391,SITE-011,supervisor_available/наличие_руководителя,Yes
391,SITE-011,adequate_lighting/освещение,No
391,SITE-011,competency_certified/компетентность_и_сертификация,Yes
391,SITE-011,equipment_certified/сертификация_оборудования,No
391,SITE-011,defective_equipment_removed/удаление_неисправного_оборудования,Yes
392,SITE-002,ppe_available_condition/наличие_и_состояние_сиз,No
392,SITE-002,supervisor_available/наличие_руководителя,Yes
392,SITE-002,equipment_certified/сертификация_оборудования,No
392,SITE-002,hazardous_materials_stored/хранение_опасных_материалов,Yes
392,SITE-002,tools_inspected/проверка_инструментов,Yes
392,SITE-002,adequate_lighting/освещение,Yes
392,SITE-002,work_area_hazard_free/отсутствие_опасностей,No
392,SITE-002,emergency_exits_marked/аварийные_выходы,Yes
392,SITE-002,high_risk_procedure_team/работы_повышенной_опасности,Yes
392,SITE-002,competency_certified/компетентность_и_сертификация,Yes
392,SITE-002,medically_fit/медицинская_подготовка,Yes
392,SITE-002,defective_equipment_removed/удаление_неисправного_оборудования,Yes
393,SITE-012,equipment_certified/сертификация_оборудования,No
393,SITE-012,ppe_available_condition/наличие_и_состояние_сиз,No
393,SITE-012,hazardous_materials_stored/хранение_опасных_материалов,N/A
393,SITE-012,work_area_hazard_free/отсутствие_опасностей,Yes
393,SITE-012,competency_certified/компетентность_и_сертификация,Yes
393,SITE-012,high_risk_procedure_team/работы_повышенной_опасности,Yes
393,SITE-012,adequate_lighting/освещение,No
393,SITE-012,tools_inspected/проверка_инструментов,Yes
393,SITE-012,defective_equipment_removed/удаление_неисправного_оборудования,No
393,SITE-012,supervisor_available/наличие_руководителя,Yes
393,SITE-012,emergency_exits_marked/аварийные_выходы,Yes
393,SITE-012,medically_fit/медицинская_подготовка,Yes
394,SITE-009,defective_equipment_removed/удаление_неисправного_оборудования,Yes
394,SITE-009,work_area_hazard_free/отсутствие_опасностей,No
394,SITE-009,competency_certified/компетентность_и_сертификация,Yes
394,SITE-009,medically_fit/медицинская_подготовка,Yes
394,SITE-009,hazardous_materials_stored/хранение_опасных_материалов,Yes
394,SITE-009,supervisor_available/наличие_руководителя,Yes
394,SITE-009,emergency_exits_marked/аварийные_выходы,Yes
394,SITE-009,ppe_available_condition/наличие_и_состояние_сиз,Yes
394,SITE-009,high_risk_procedure_team/работы_повышенной_опасности,Yes
394,SITE-009,adequate_lighting/освещение,Yes
394,SITE-009,equipment_certified/сертификация_оборудования,Yes
394,SITE-009,tools_inspected/проверка_инструментов,Yes
395,SITE-010,supervisor_available/наличие_руководителя,Yes
395,SITE-010,hazardous_materials_stored/хранение_опасных_материалов,Yes
395,SITE-010,emergency_exits_marked/аварийные_выходы,Yes
395,SITE-010,ppe_available_condition/наличие_и_состояние_сиз,No
395,SITE-010,tools_inspected/проверка_инструментов,Yes
395,SITE-010,competency_certified/компетентность_и_сертификация,Yes
395,SITE-010,work_area_hazard_free/отсутствие_опасностей,No
395,SITE-010,adequate_lighting/освещение,No
395,SITE-010,high_risk_procedure_team/работы_повышенной_опасности,Yes
395,SITE-010,medically_fit/медицинская_подготовка,No
395,SITE-010,defective_equipment_removed/удаление_неисправного_оборудования,Yes
395,SITE-010,equipment_certified/сертификация_оборудования,No
396,SITE-001,hazardous_materials_stored/хранение_опасных_материалов,Yes
396,SITE-001,defective_equipment_removed/удаление_неисправного_оборудования,Yes
396,SITE-001,medically_fit/медицинская_подготовка,Yes
396,SITE-001,adequate_lighting/освещение,Yes
396,SITE-001,competency_certified/компетентность_и_сертификация,Yes
396,SITE-001,tools_inspected/проверка_инструментов,Yes
396,SITE-001,high_risk_procedure_team/работы_повышенной_опасности,No
396,SITE-001,emergency_exits_marked/аварийные_выходы,N/A
396,SITE-001,work_area_hazard_free/отсутствие_опасностей,No
396,SITE-001,supervisor_available/наличие_руководителя,Yes
396,SITE-001,equipment_certified/сертификация_оборудования,Yes
396,SITE-001,ppe_available_condition/наличие_и_состояние_сиз,Yes
397,SITE-007,tools_inspected/проверка_инструментов,No
397,SITE-007,equipment_certified/сертификация_оборудования,Yes
397,SITE-007,work_area_hazard_free/отсутствие_опасностей,Yes
397,SITE-007,adequate_lighting/освещение,Yes
397,SITE-007,competency_certified/компетентность_и_сертификация,Yes
397,SITE-007,hazardous_materials_stored/хранение_опасных_материалов,Yes
397,SITE-007,supervisor_available/наличие_руководителя,Yes
397,SITE-007,emergency_exits_marked/аварийные_выходы,Yes
397,SITE-007,ppe_available_condition/наличие_и_состояние_сиз,No
397,SITE-007,high_risk_procedure_team/работы_повышенной_опасности,No
397,SITE-007,medically_fit/медицинская_подготовка,Yes
397,SITE-007,defective_equipment_removed/удаление_неисправного_оборудования,Yes
398,SITE-015,tools_inspected/проверка_инструментов,No
398,SITE-015,high_risk_procedure_team/работы_повышенной_опасности,Yes
398,SITE-015,supervisor_available/наличие_руководителя,Yes
398,SITE-015,ppe_available_condition/наличие_и_состояние_сиз,Yes
398,SITE-015,emergency_exits_marked/аварийные_выходы,Yes
398,SITE-015,work_area_hazard_free/отсутствие_опасностей,Yes
398,SITE-015,adequate_lighting/освещение,N/A
398,SITE-015,competency_certified/компетентность_и_сертификация,Yes
398,SITE-015,equipment_certified/сертификация_оборудования,N/A
398,SITE-015,defective_equipment_removed/удаление_неисправного_оборудования,No
398,SITE-015,medically_fit/медицинская_подготовка,Yes
398,SITE-015,hazardous_materials_stored/хранение_опасных_материалов,Yes
399,SITE-007,tools_inspected/проверка_инструментов,Yes
399,SITE-007,adequate_lighting/освещение,Yes
399,SITE-007,competency_certified/компетентность_и_сертификация,Yes
399,SITE-007,ppe_available_condition/наличие_и_состояние_сиз,N/A
399,SITE-007,work_area_hazard_free/отсутствие_опасностей,Yes
399,SITE-007,supervisor_available/наличие_руководителя,Yes
399,SITE-007,defective_equipment_removed/удаление_неисправного_оборудования,No
399,SITE-007,hazardous_materials_stored/хранение_опасных_материалов,Yes
399,SITE-007,medically_fit/медицинская_подготовка,Yes
399,SITE-007,equipment_certified/сертификация_оборудования,Yes
399,SITE-007,emergency_exits_marked/аварийные_выходы,No
399,SITE-007,high_risk_procedure_team/работы_повышенной_опасности,Yes
400,SITE-013,work_area_hazard_free/отсутствие_опасностей,No
400,SITE-013,supervisor_available/наличие_руководителя,Yes
400,SITE-013,tools_inspected/проверка_инструментов,Yes
400,SITE-013,emergency_exits_marked/аварийные_выходы,Yes
400,SITE-013,defective_equipment_removed/удаление_неисправного_оборудования,Yes
400,SITE-013,equipment_certified/сертификация_оборудования,Yes
400,SITE-013,adequate_lighting/освещение,No
400,SITE-013,hazardous_materials_stored/хранение_опасных_материалов,Yes
400,SITE-013,competency_certified/компетентность_и_сертификация,Yes
400,SITE-013,high_risk_procedure_team/работы_повышенной_опасности,N/A
400,SITE-013,ppe_available_condition/наличие_и_состояние_сиз,Yes
400,SITE-013,medically_fit/медицинская_подготовка,Yes
401,SITE-010,tools_inspected/проверка_инструментов,Yes
401,SITE-010,high_risk_procedure_team/работы_повышенной_опасности,No
401,SITE-010,emergency_exits_marked/аварийные_выходы,Yes
401,SITE-010,work_area_hazard_free/отсутствие_опасностей,No
401,SITE-010,supervisor_available/наличие_руководителя,Yes
401,SITE-010,defective_equipment_removed/удаление_неисправного_оборудования,Yes
401,SITE-010,hazardous_materials_stored/хранение_опасных_материалов,Yes
401,SITE-010,equipment_certified/сертификация_оборудования,Yes
401,SITE-010,medically_fit/медицинская_подготовка,Yes
401,SITE-010,adequate_lighting/освещение,Yes
401,SITE-010,competency_certified/компетентность_и_сертификация,N/A
401,SITE-010,ppe_available_condition/наличие_и_состояние_сиз,N/A
402,SITE-004,tools_inspected/проверка_инструментов,No
402,SITE-004,ppe_available_condition/наличие_и_состояние_сиз,Yes
402,SITE-004,defective_equipment_removed/удаление_неисправного_оборудования,Yes
402,SITE-004,adequate_lighting/освещение,Yes
402,SITE-004,competency_certified/компетентность_и_сертификация,Yes
402,SITE-004,emergency_exits_marked/аварийные_выходы,Yes
402,SITE-004,hazardous_materials_stored/хранение_опасных_материалов,Yes
402,SITE-004,work_area_hazard_free/отсутствие_опасностей,Yes
402,SITE-004,supervisor_available/наличие_руководителя,Yes
402,SITE-004,medically_fit/медицинская_подготовка,Yes
402,SITE-004,high_risk_procedure_team/работы_повышенной_опасности,Yes
402,SITE-004,equipment_certified/сертификация_оборудования,Yes
403,SITE-010,supervisor_available/наличие_руководителя,Yes
403,SITE-010,defective_equipment_removed/удаление_неисправного_оборудования,No
403,SITE-010,ppe_available_condition/наличие_и_состояние_сиз,Yes
403,SITE-010,equipment_certified/сертификация_оборудования,Yes
403,SITE-010,competency_certified/компетентность_и_сертификация,Yes
403,SITE-010,emergency_exits_marked/аварийные_выходы,Yes
403,SITE-010,adequate_lighting/освещение,Yes
403,SITE-010,work_area_hazard_free/отсутствие_опасностей,No
403,SITE-010,high_risk_procedure_team/работы_повышенной_опасности,Yes
403,SITE-010,tools_inspected/проверка_инструментов,Yes
403,SITE-010,hazardous_materials_stored/хранение_опасных_материалов,No
403,SITE-010,medically_fit/медицинская_подготовка,No
404,SITE-004,adequate_lighting/освещение,No
404,SITE-004,equipment_certified/сертификация_оборудования,Yes
404,SITE-004,high_risk_procedure_team/работы_повышенной_опасности,Yes
404,SITE-004,competency_certified/компетентность_и_сертификация,Yes
404,SITE-004,defective_equipment_removed/удаление_неисправного_оборудования,Yes
404,SITE-004,ppe_available_condition/наличие_и_состояние_сиз,Yes
404,SITE-004,supervisor_available/наличие_руководителя,Yes
404,SITE-004,tools_inspected/проверка_инструментов,Yes
404,SITE-004,hazardous_materials_stored/хранение_опасных_материалов,Yes
404,SITE-004,work_area_hazard_free/отсутствие_опасностей,Yes
404,SITE-004,medically_fit/медицинская_подготовка,Yes
404,SITE-004,emergency_exits_marked/аварийные_выходы,Yes
405,SITE-014,competency_certified/компетентность_и_сертификация,Yes
405,SITE-014,supervisor_available/наличие_руководителя,Yes
405,SITE-014,hazardous_materials_stored/хранение_опасных_материалов,Yes
405,SITE-014,high_risk_procedure_team/работы_повышенной_опасности,Yes
405,SITE-014,tools_inspected/проверка_инструментов,Yes
405,SITE-014,work_area_hazard_free/отсутствие_опасностей,Yes
405,SITE-014,equipment_certified/сертификация_оборудования,Yes
405,SITE-014,adequate_lighting/освещение,Yes
405,SITE-014,ppe_available_condition/наличие_и_состояние_сиз,Yes
405,SITE-014,medically_fit/медицинская_подготовка,Yes
405,SITE-014,emergency_exits_marked/аварийные_выходы,Yes
405,SITE-014,defective_equipment_removed/удаление_неисправного_оборудования,Yes
406,SITE-013,hazardous_materials_stored/хранение_опасных_материалов,Yes
406,SITE-013,emergency_exits_marked/аварийные_выходы,No
406,SITE-013,medically_fit/медицинская_подготовка,Yes
406,SITE-013,competency_certified/компетентность_и_сертификация,Yes
406,SITE-013,equipment_certified/сертификация_оборудования,Yes
406,SITE-013,work_area_hazard_free/отсутствие_опасностей,No
406,SITE-013,ppe_available_condition/наличие_и_состояние_сиз,N/A
406,SITE-013,tools_inspected/проверка_инструментов,No
406,SITE-013,defective_equipment_removed/удаление_неисправного_оборудования,No
406,SITE-013,adequate_lighting/освещение,No
406,SITE-013,high_risk_procedure_team/работы_повышенной_опасности,Yes
406,SITE-013,supervisor_available/наличие_руководителя,Yes
407,SITE-003,medically_fit/медицинская_подготовка,Yes
407,SITE-003,emergency_exits_marked/аварийные_выходы,Yes
407,SITE-003,ppe_available_condition/наличие_и_состояние_сиз,Yes
407,SITE-003,tools_inspected/проверка_инструментов,Yes
407,SITE-003,competency_certified/компетентность_и_сертификация,Yes
407,SITE-003,hazardous_materials_stored/хранение_опасных_материалов,Yes
407,SITE-003,high_risk_procedure_team/работы_повышенной_опасности,No
407,SITE-003,equipment_certified/сертификация_оборудования,Yes
407,SITE-003,defective_equipment_removed/удаление_неисправного_оборудования,Yes
407,SITE-003,adequate_lighting/освещение,Yes
407,SITE-003,work_area_hazard_free/отсутствие_опасностей,Yes
407,SITE-003,supervisor_available/наличие_руководителя,Yes
408,SITE-011,work_area_hazard_free/отсутствие_опасностей,Yes
408,SITE-011,emergency_exits_marked/аварийные_выходы,Yes
408,SITE-011,tools_inspected/проверка_инструментов,N/A
408,SITE-011,adequate_lighting/освещение,Yes
408,SITE-011,supervisor_available/наличие_руководителя,Yes
408,SITE-011,defective_equipment_removed/удаление_неисправного_оборудования,No
408,SITE-011,high_risk_procedure_team/работы_повышенной_опасности,Yes
408,SITE-011,ppe_available_condition/наличие_и_состояние_сиз,Yes
408,SITE-011,hazardous_materials_stored/хранение_опасных_материалов,Yes
408,SITE-011,competency_certified/компетентность_и_сертификация,Yes
408,SITE-011,medically_fit/медицинская_подготовка,Yes
408,SITE-011,equipment_certified/сертификация_оборудования,Yes
409,SITE-010,work_area_hazard_free/отсутствие_опасностей,No
409,SITE-010,high_risk_procedure_team/работы_повышенной_опасности,Yes
409,SITE-010,supervisor_available/наличие_руководителя,No
409,SITE-010,adequate_lighting/освещение,Yes
409,SITE-010,ppe_available_condition/наличие_и_состояние_сиз,Yes
409,SITE-010,hazardous_materials_stored/хранение_опасных_материалов,Yes
409,SITE-010,emergency_exits_marked/аварийные_выходы,No
409,SITE-010,tools_inspected/проверка_инструментов,No
409,SITE-010,defective_equipment_removed/удаление_неисправного_оборудования,Yes
409,SITE-010,competency_certified/компетентность_и_сертификация,Yes
409,SITE-010,medically_fit/медицинская_подготовка,Yes
409,SITE-010,equipment_certified/сертификация_оборудования,Yes
410,SITE-007,adequate_lighting/освещение,Yes
410,SITE-007,ppe_available_condition/наличие_и_состояние_сиз,Yes
410,SITE-007,hazardous_materials_stored/хранение_опасных_материалов,Yes
410,SITE-007,medically_fit/медицинская_подготовка,N/A
410,SITE-007,defective_equipment_removed/удаление_неисправного_оборудования,No
410,SITE-007,supervisor_available/наличие_руководителя,Yes
410,SITE-007,competency_certified/компетентность_и_сертификация,Yes
410,SITE-007,work_area_hazard_free/отсутствие_опасностей,Yes
410,SITE-007,emergency_exits_marked/аварийные_выходы,Yes
410,SITE-007,equipment_certified/сертификация_оборудования,Yes
410,SITE-007,tools_inspected/проверка_инструментов,Yes
410,SITE-007,high_risk_procedure_team/работы_повышенной_опасности,Yes
411,SITE-004,tools_inspected/проверка_инструментов,Yes
411,SITE-004,emergency_exits_marked/аварийные_выходы,Yes
411,SITE-004,adequate_lighting/освещение,Yes
411,SITE-004,equipment_certified/сертификация_оборудования,Yes
411,SITE-004,hazardous_materials_stored/хранение_опасных_материалов,N/A
411,SITE-004,ppe_available_condition/наличие_и_состояние_сиз,N/A
411,SITE-004,work_area_hazard_free/отсутствие_опасностей,Yes
411,SITE-004,defective_equipment_removed/удаление_неисправного_оборудования,Yes
411,SITE-004,high_risk_procedure_team/работы_повышенной_опасности,Yes
411,SITE-004,competency_certified/компетентность_и_сертификация,No
411,SITE-004,medically_fit/медицинская_подготовка,Yes
411,SITE-004,supervisor_available/наличие_руководителя,Yes
412,SITE-014,high_risk_procedure_team/работы_повышенной_опасности,Yes
412,SITE-014,adequate_lighting/освещение,Yes
412,SITE-014,competency_certified/компетентность_и_сертификация,Yes
412,SITE-014,ppe_available_condition/наличие_и_состояние_сиз,Yes
412,SITE-014,hazardous_materials_stored/хранение_опасных_материалов,No
412,SITE-014,defective_equipment_removed/удаление_неисправного_оборудования,Yes
412,SITE-014,medically_fit/медицинская_подготовка,Yes
412,SITE-014,equipment_certified/сертификация_оборудования,Yes
412,SITE-014,supervisor_available/наличие_руководителя,No
412,SITE-014,emergency_exits_marked/аварийные_выходы,No
412,SITE-014,tools_inspected/проверка_инструментов,N/A
412,SITE-014,work_area_hazard_free/отсутствие_опасностей,Yes
413,SITE-011,ppe_available_condition/наличие_и_состояние_сиз,Yes
413,SITE-011,competency_certified/компетентность_и_сертификация,Yes
413,SITE-011,work_area_hazard_free/отсутствие_опасностей,Yes
413,SITE-011,hazardous_materials_stored/хранение_опасных_материалов,Yes
413,SITE-011,supervisor_available/наличие_руководителя,Yes
413,SITE-011,high_risk_procedure_team/работы_повышенной_опасности,Yes
413,SITE-011,defective_equipment_removed/удаление_неисправного_оборудования,Yes
413,SITE-011,medically_fit/медицинская_подготовка,Yes
413,SITE-011,adequate_lighting/освещение,Yes
413,SITE-011,emergency_exits_marked/аварийные_выходы,Yes
413,SITE-011,tools_inspected/проверка_инструментов,Yes
413,SITE-011,equipment_certified/сертификация_оборудования,Yes
414,SITE-007,ppe_available_condition/наличие_и_состояние_сиз,Yes
414,SITE-007,tools_inspected/проверка_инструментов,Yes
414,SITE-007,hazardous_materials_stored/хранение_опасных_материалов,Yes
414,SITE-007,competency_certified/компетентность_и_сертификация,Yes
414,SITE-007,equipment_certified/сертификация_оборудования,No
414,SITE-007,supervisor_available/наличие_руководителя,Yes
414,SITE-007,high_risk_procedure_team/работы_повышенной_опасности,Yes
414,SITE-007,defective_equipment_removed/удаление_неисправного_оборудования,N/A
414,SITE-007,work_area_hazard_free/отсутствие_опасностей,Yes
414,SITE-007,adequate_lighting/освещение,N/A
414,SITE-007,medically_fit/медицинская_подготовка,Yes
